,id,Classification
3945,RM6098-Call-Off-Schedule-22-Lease-Terms-OPERATIONAL-LEASE-v11--20250626-2447,details
3946,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2466,details
3947,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2476,details
3948,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2487,details
3949,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2492,details
3950,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2494,details
3951,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2121,details
3952,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2122,details
3953,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2148,details
3954,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2159,details
3955,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2175,details
3956,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2195,details
3957,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2201,details
3958,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2203,details
3959,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2210,details
3960,RM6098-Call-Off-Schedule-2-Staff-Transfer-v10-1--20250626-2211,details
3961,RM6098-Call-Off-Schedule-21-Northern-Ireland-Law-v10--20250626-2223,details
3962,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2236,details
3963,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2238,details
3964,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2241,details
3965,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2242,details
3966,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2261,details
3967,RM6098-Call-Off-Schedule-22-Lease-Terms-FINANCIAL-LEASE-v11--20250626-2277,details
3968,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2738,details
3969,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2754,details
3970,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2764,details
3971,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2767,details
3972,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2769,details
3973,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2777,details
3974,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2781,details
3975,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2787,details
3976,RM6098-Call-Off-Schedule-6-ICT-Services-v20-1--20250626-2792,details
3977,RM6098-Call-Off-Schedule-7-Key-Supplier-Staff-v10--20250626-2804,details
3978,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2817,details
3979,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2829,details
3980,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2830,details
3981,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2841,details
3982,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2843,details
3983,RM6098-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-2846,details
3984,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2872,details
3985,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2882,details
3986,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2883,details
3987,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2909,details
3988,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2917,details
3989,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2918,details
3990,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2544,details
3991,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2545,details
3992,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2548,details
3993,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2552,details
3994,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2553,details
3995,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2573,details
3996,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2586,details
3997,RM6098-Call-Off-Schedule-22-Lease-Terms-v21--20250626-2594,details
3998,RM6098-Call-Off-Schedule-3-Continuous-Improvement-v10--20250626-2621,details
3999,RM6098-Call-Off-Schedule-3-Continuous-Improvement-v10--20250626-2622,details
4000,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2634,details
4001,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2672,details
4002,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2681,details
4003,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2699,details
4004,RM6098-Call-Off-Schedule-6-Annex-E-As-a-Service-additional-terms-v20--20250626-2720,details
4005,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2931,details
4006,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2933,details
4007,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2935,details
4008,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2940,details
4009,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2945,details
4010,RM6098-Call-Off-Schedule-9-Security-v10--20250626-2950,details
4011,RM6098-Case-studies-v5_2--20250626-2976,details
4012,RM6098-Case-studies-v5_2--20250626-2977,details
4013,RM6098-Case-studies-v5_2--20250626-2978,details
4014,RM6098-Case-studies-v5_2--20250626-2992,details
4015,RM6098-Case-studies-v5_2--20250626-3008,details
4016,RM6098-Core-terms-v3011-1--20250626-3026,details
4017,RM6098-Expression-of-interest-template-v2--20250626-3138,details
4018,RM6098-Framework-Award-Form-v20--20250626-3143,details
4019,RM6098-Framework-Award-Form-v20--20250626-3147,details
4020,RM6098-Framework-Award-Form-v20--20250626-3151,details
4021,RM6098-Framework-Award-Form-v20--20250626-3168,details
4022,RM6098-Framework-schedule-1-specification-v41--20250626-3176,details
4023,RM6098-Framework-schedule-1-specification-v41--20250626-3189,details
4024,RM6098-Framework-schedule-1-specification-v41--20250626-3192,details
4025,RM6098-Core-terms-v3011-1--20250626-3036,details
4026,RM6098-Core-terms-v3011-1--20250626-3045,details
4027,RM6098-Core-terms-v3011-1--20250626-3049,details
4028,RM6098-Core-terms-v3011-1--20250626-3090,details
4029,RM6098-Core-terms-v3011-1--20250626-3092,details
4030,RM6098-Core-terms-v3011-1--20250626-3101,details
4031,RM6098-Direct-Award-procedure-overview-v61_2--20250626-3109,details
4032,RM6098-Framework-Schedule-4-Framework-Management-v20--20250626-3295,details
4033,RM6098-Framework-Schedule-4-Framework-Management-v20--20250626-3298,details
4034,RM6098-Framework-Schedule-4-Framework-Management-v20--20250626-3307,details
4035,RM6098-Framework-Schedule-4-Framework-Management-v20--20250626-3316,details
4036,RM6098-Framework-Schedule-5-Management-Charges-and-Information-v10--20250626-3327,details
4037,RM6098-Framework-Schedule-5-Management-Charges-and-Information-v10--20250626-3329,details
4038,RM6098-Invitation-to-tender-template-v3--20250626-3434,details
4039,RM6098-Invitation-to-tender-template-v3--20250626-3446,details
4040,RM6098-Joint-Schedule-10-Rectification-Plan-v10--20250626-3473,details
4041,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3503,details
4042,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3519,details
4043,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3520,details
4044,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3522,details
4045,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3528,details
4046,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3534,details
4047,RM6098-Framework-schedule-6-order-form-template-and-call-off-schedules-v31--20250626-3356,details
4048,RM6098-Framework-Schedule-7-Call-Off-Award-Procedure-v2--20250626-3359,details
4049,RM6098-Framework-Schedule-7-Call-Off-Award-Procedure-v2--20250626-3371,details
4050,RM6098-Framework-Schedule-7-Call-Off-Award-Procedure-v2--20250626-3389,details
4051,RM6098-Framework-Schedule-7-Call-Off-Award-Procedure-v2--20250626-3394,details
4052,RM6098-Framework-Schedule-7-Call-Off-Award-Procedure-v2--20250626-3395,details
4053,RM6098-Invitation-to-tender-template-v3--20250626-3421,details
4054,RM6098-Invitation-to-tender-template-v3--20250626-3433,details
4055,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3535,details
4056,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3548,details
4057,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3558,details
4058,RM6098-Joint-Schedule-11-processing-data-v20--20250626-3578,details
4059,RM6098-Joint-schedule-12-supply-chain-visibility-v21--20250626-3586,details
4060,RM6098-Joint-schedule-12-supply-chain-visibility-v21--20250626-3590,details
4061,RM6098-Joint-Schedule-3-Insurance-Requirements-v10--20250626-3603,details
4062,RM6098-Joint-Schedule-7-Financial-Difficulties-v34--20250626-3654,details
4063,RM6098-Joint-Schedule-7-Financial-Difficulties-v34--20250626-3661,details
4064,RM6098-Joint-Schedule-7-Financial-Difficulties-v34--20250626-3675,details
4065,RM6098-Joint-Schedule-7-Financial-Difficulties-v34--20250626-3687,details
4066,RM6098-Joint-Schedule-7-Financial-Difficulties-v34--20250626-3711,details
4067,RM6098-Market-engagement-best-practice-process-v27--20250626-3843,details
4068,RM6098-Model-Contract-Pack-v3--20250626-3845,details
4069,RM6098-Model-Contract-Pack-v3--20250626-3847,details
4070,RM6098-Model-Contract-Pack-v3--20250626-3849,details
4071,RM6098-Model-Contract-Pack-v3--20250626-3850,details
4072,RM6098-Model-Contract-Pack-v3--20250626-3851,details
4073,RM6098-Model-Contract-Pack-v3--20250626-3871,details
4074,RM6098-Model-Contract-Pack-v3--20250626-3890,details
4075,RM6098-Model-Contract-Pack-v3--20250626-3914,details
4076,RM6098-Model-Contract-Pack-v3--20250626-3918,details
4077,RM6098-Model-Contract-Pack-v3--20250626-3919,details
4078,RM6098-Model-Contract-Pack-v3--20250626-3927,details
4079,RM6098-Model-Contract-Pack-v3--20250626-3933,details
4080,RM6098-Model-Contract-Pack-v3--20250626-3947,details
4081,RM6098-Model-Contract-Pack-v3--20250626-3963,details
4082,RM6098-Model-Contract-Pack-v3--20250626-3968,details
4083,RM6098-Model-Contract-Pack-v3--20250626-3985,details
4084,RM6098-Model-Contract-Pack-v3--20250626-3988,details
4085,RM6098-Model-Contract-Pack-v3--20250626-3989,details
4086,RM6098-Model-Contract-Pack-v3--20250626-3990,details
4087,RM6098-Model-Contract-Pack-v3--20250626-3992,details
4088,RM6098-Model-Contract-Pack-v3--20250626-4024,details
4089,RM6098-Model-Contract-Pack-v3--20250626-4035,details
4090,RM6098-Model-Contract-Pack-v3--20250626-4037,details
4091,RM6098-Joint-Schedule-8-Guarantee-for-PSC-v10--20250626-3752,details
4092,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3763,details
4093,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3764,details
4094,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3770,details
4095,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3789,details
4096,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3794,details
4097,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3799,details
4098,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3800,details
4099,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3805,details
4100,RM6098-Leasing-tech-hardware-best-practice-process-v28-1--20250626-3812,details
4101,RM6098-Model-Contract-Pack-v3--20250626-4040,details
4102,RM6098-Model-Contract-Pack-v3--20250626-4056,details
4103,RM6098-Model-Contract-Pack-v3--20250626-4063,details
4104,RM6098-Model-Contract-Pack-v3--20250626-4087,details
4105,RM6098-Model-Contract-Pack-v3--20250626-4089,details
4106,RM6098-Model-Contract-Pack-v3--20250626-4102,details
4107,RM6098-Model-Contract-Pack-v3--20250626-4103,details
4108,RM6098-Model-Contract-Pack-v3--20250626-4113,details
4109,RM6098-Model-Contract-Pack-v3--20250626-4132,details
4110,RM6098-Model-Contract-Pack-v3--20250626-4133,details
4111,RM6116-Buyer-guide-v12--20250626-4254,details
4112,RM6116-Buyer-guide-v12--20250626-4259,details
4113,RM6116-Buyer-guide-v12--20250626-4261,details
4114,RM6116-Buyer-guide-v12--20250626-4266,details
4115,RM6116-Buyer-guide-v12--20250626-4267,details
4116,RM6116-Buyer-guide-v12--20250626-4275,details
4117,RM6116-Buyer-guide-v12--20250626-4287,details
4118,RM6116-Buyer-guide-v12--20250626-4293,details
4119,RM6116-Buyer-guide-v12--20250626-4302,details
4120,RM6116-Buyer-guide-v12--20250626-4309,details
4121,RM6116-Buyer-guide-v12--20250626-4312,details
4122,RM6116-Call-Off-Schedule-1-Transparency-Reports-vFinal--20250626-4315,details
4123,RM6116-Call-Off-Schedule-10-Exit-Management-V12--20250626-4333,details
4124,RM6098-Model-Contract-Pack-v3--20250626-4159,details
4125,RM6098-Model-Contract-Pack-v3--20250626-4162,details
4126,RM6098-Model-Contract-Pack-v3--20250626-4167,details
4127,RM6098-Model-Contract-Pack-v3--20250626-4169,details
4128,RM6098-Model-Contract-Pack-v3--20250626-4172,details
4129,RM6098-Model-Contract-Pack-v3--20250626-4179,details
4130,RM6098-Model-Contract-Pack-v3--20250626-4182,details
4131,RM6098-Supplier-outcome-letter-successful-v1_2--20250626-4220,details
4132,RM6098-Supplier-outcome-letter-unsuccessful-v1--20250626-4223,details
4133,RM6098_Description--20250626-4234,details
4134,RM6098_howtobuy--20250626-4238,details
4135,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4446,details
4136,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4453,details
4137,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4458,details
4138,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4461,details
4139,RM6116-Call-Off-Schedule-16-Benchmarking-vFinal--20250626-4515,details
4140,RM6116-Call-Off-Schedule-16-Benchmarking-vFinal--20250626-4528,details
4141,RM6116-Call-Off-Schedule-17-MOD-Terms-vFinal--20250626-4535,details
4142,RM6116-Call-Off-Schedule-17-MOD-Terms-vFinal--20250626-4538,details
4143,RM6116-Call-Off-Schedule-10-Exit-Management-V12--20250626-4351,details
4144,RM6116-Call-Off-Schedule-12-Clustering-vFinal--20250626-4366,details
4145,RM6116-Call-Off-Schedule-12-Clustering-vFinal--20250626-4371,details
4146,RM6116-Call-Off-Schedule-13-Implementation-Plan-and-Testing-v11--20250626-4375,details
4147,RM6116-Call-Off-Schedule-13-Implementation-Plan-and-Testing-v11--20250626-4386,details
4148,RM6116-Call-Off-Schedule-14-Service-Levels-vFinal11--20250626-4439,details
4149,RM6116-Call-Off-Schedule-19-Scottish-Law-vFinal--20250626-4546,details
4150,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4569,details
4151,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4571,details
4152,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4582,details
4153,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4587,details
4154,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4593,details
4155,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4618,details
4156,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4620,details
4157,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4633,details
4158,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4637,details
4159,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4644,details
4160,RM6116-Call-Off-Schedule-23-HMRC-Terms-v11--20250626-4849,details
4161,RM6116-Call-Off-Schedule-3-Continuous-Improvement-v11--20250626-4860,details
4162,RM6116-Call-Off-Schedule-3-Continuous-Improvement-v11--20250626-4861,details
4163,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4885,details
4164,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4890,details
4165,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4892,details
4166,RM6116-Call-Off-Schedule-6-ICT-Services-v11--20250626-4894,details
4167,RM6116-Call-Off-Schedule-7-Key-Supplier-Staff-vFinal--20250626-4916,details
4168,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4936,details
4169,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4755,details
4170,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4793,details
4171,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4794,details
4172,RM6116-Call-Off-Schedule-22-Lease-Terms-vFinal--20250626-4816,details
4173,RM6116-Call-Off-Schedule-22-Lease-Terms-vFinal--20250626-4825,details
4174,RM6116-Call-Off-Schedule-23-HMRC-Terms-v11--20250626-4843,details
4175,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4664,details
4176,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4722,details
4177,RM6116-Call-Off-Schedule-2-Staff-Transfer-vFinal--20250626-4736,details
4178,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4960,details
4179,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4965,details
4180,RM6116-Call-Off-Schedule-8-Business-Continuity-and-Disaster-Recovery-v11--20250626-4975,details
4181,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-4998,details
4182,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5008,details
4183,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5009,details
4184,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5014,details
4185,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5017,details
4186,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5019,details
4187,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5025,details
4188,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5040,details
4189,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5049,details
4190,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5058,details
4191,RM6116-Call-Off-Schedule-9-Security-vFinal--20250626-5067,details
4192,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5107,details
4193,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5123,details
4194,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5130,details
4195,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5134,details
4196,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5137,details
4197,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5139,details
4198,RM6116-Framework-Schedule-1-Specification-vFinal--20250626-5143,details
4199,RM6116-Framework-Schedule-3-Framework-Prices-vFinal-11--20250626-5170,details
4200,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5192,details
4201,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5197,details
4202,RM6116-Framework-Schedule-4-Framework-Management-vFinal--20250626-5210,details
